City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Current Description
348,Jaltenango,15.8719,-92.7247,76.15,76,88,4.79,MX,overcast clouds
349,Urucara,-2.5364,-57.76,74.05,98,100,1.54,BR,overcast clouds
350,Ileza,61.0533,43.9002,31.89,98,100,6.49,RU,light snow
351,Ardakan,32.31,54.0175,56.61,31,48,13.13,IR,scattered clouds
352,Porto Novo,6.4965,2.6036,73.76,91,100,5.06,BJ,moderate rain
353,Manzini,-26.25,31.5,59.86,96,100,0.98,SZ,light rain
354,Ponta Pora,-22.5361,-55.7256,63.05,70,75,5.14,BR,broken clouds
355,Beidao,34.5686,105.8933,53.2,33,100,5.97,CN,overcast clouds
356,Acari,-15.4311,-74.6158,69.53,73,6,3.96,PE,clear sky
357,Windhoek,-22.5594,17.0832,64.6,34,40,4.61,NA,scattered clouds
358,Samarai,-10.6167,150.6667,81.66,81,100,10.54,PG,overcast clouds
359,Sucua,-2.4667,-78.1667,68.77,98,100,2.28,EC,light rain
360,Waddan,29.1614,16.139,58.41,64,0,1.66,LY,clear sky
361,Urusha,54.05,122.9,33.98,72,100,4.12,RU,overcast clouds
362,Bahir Dar,11.5936,37.3908,65.52,76,64,2.48,ET,light rain
363,Karratha,-20.7377,116.8463,90.63,30,6,24.16,AU,clear sky
364,Laguna,38.421,-121.4238,69.98,33,0,6.91,US,clear sky
365,Sopron,47.685,16.5905,37.06,65,88,7.23,HU,overcast clouds
366,Faya,18.3851,42.4509,62.96,38,17,2.91,SA,few clouds
367,Houma,29.5958,-90.7195,75.99,90,40,5.75,US,scattered clouds
368,Tigzirt,36.8886,4.1198,56.32,71,0,5.5,DZ,clear sky
369,Nova Olimpia,-14.7972,-57.2881,71.73,89,11,0.81,BR,few clouds
370,Manokwari,-0.8667,134.0833,83.88,69,100,4.76,ID,overcast clouds
371,Sunrise Manor,36.2111,-115.0731,85.51,7,0,11.5,US,clear sky
372,Kosh-Agach,50.0,88.6667,39.99,27,100,1.39,RU,overcast clouds
373,Okha,53.5739,142.9478,31.71,67,19,4.85,RU,few clouds
374,Maldonado,-34.6667,-54.9167,58.23,92,100,5.1,UY,overcast clouds
375,Mildura,-34.2,142.15,65.07,85,100,14.61,AU,light rain
376,Sukhobezvodnoye,57.0491,44.8891,25.56,93,14,4.83,RU,few clouds
377,Phuket,8.0,98.25,86.22,79,20,3.44,TH,few clouds
378,Zwedru,6.0667,-8.1281,72.79,93,100,1.01,LR,overcast clouds
379,Aklavik,68.2191,-135.0107,19.85,85,91,11.25,CA,overcast clouds
380,Vetluzhskiy,58.3902,45.4654,27.48,86,9,0.36,RU,clear sky
381,Tallmadge,41.1015,-81.4418,37.78,63,21,1.99,US,few clouds
382,Barcelos,41.5388,-8.6151,58.91,89,0,5.48,PT,clear sky
383,Bitung,1.4451,125.1824,90.45,68,27,7.0,ID,scattered clouds
384,Mountain Home,43.133,-115.6912,54.88,94,75,8.05,US,broken clouds
385,Snezhnogorsk,69.1933,33.2531,37.18,98,100,5.61,RU,overcast clouds
386,Sauda,59.6506,6.3542,42.67,61,59,5.75,NO,broken clouds
387,Upernavik,72.7868,-56.1549,-3.59,90,100,12.37,GL,overcast clouds
388,Billings,45.7833,-108.5007,38.97,60,40,10.36,US,scattered clouds
389,Rio Gallegos,-51.6226,-69.2181,46.45,87,100,9.22,AR,light rain
390,Flin Flon,54.7682,-101.865,24.44,91,100,2.1,CA,overcast clouds
391,Luderitz,-26.6481,15.1594,68.79,47,0,8.79,NA,clear sky
392,Nueve De Julio,-35.4444,-60.8831,58.05,69,93,7.72,AR,overcast clouds
393,Hailar,49.2,119.7,53.58,35,98,17.72,CN,overcast clouds
394,Huamachuco,-7.8,-78.0667,49.62,86,18,0.58,PE,few clouds
395,Half Moon Bay,37.4636,-122.4286,61.03,66,0,10.36,US,clear sky
396,Alenquer,-1.9417,-54.7383,74.35,97,100,2.1,BR,overcast clouds
397,Saint-Philippe,-21.3585,55.7679,74.79,89,14,9.46,RE,light rain
398,Bukavu,-2.5083,28.8608,60.67,99,71,1.77,CD,broken clouds
399,Chokurdakh,70.6333,147.9167,14.13,88,36,4.83,RU,scattered clouds
400,Jacksonville,30.3322,-81.6556,70.25,97,100,8.05,US,moderate rain
401,Verkhnevilyuysk,63.4453,120.3167,35.33,97,100,8.93,RU,overcast clouds
402,Seoul,37.5683,126.9778,61.99,44,75,9.22,KR,haze
403,Cherskiy,68.75,161.3,15.96,82,100,3.98,RU,overcast clouds
404,Riverton,40.5219,-111.9391,58.57,40,0,4.0,US,clear sky
405,Alofi,-19.0595,-169.9187,81.57,75,99,11.43,NU,overcast clouds
406,Kokstad,-30.5472,29.4241,51.08,95,94,2.95,ZA,light rain
407,Tiznit,29.5833,-9.5,71.67,23,100,1.95,MA,overcast clouds
408,Kattivakkam,13.2167,80.3167,87.89,88,16,3.36,IN,few clouds
409,Waipawa,-41.4122,175.5153,59.92,64,60,13.15,NZ,broken clouds
410,Kodiak,57.79,-152.4072,39.02,65,42,10.65,US,scattered clouds
411,Camana,-16.6228,-72.7111,67.24,78,74,7.2,PE,broken clouds
412,Aginskoye,51.1,114.53,58.64,36,100,18.81,RU,overcast clouds
413,Wewak,-3.5534,143.6268,84.27,73,53,3.22,PG,broken clouds
414,Mao,39.8885,4.2658,50.56,93,0,4.61,ES,clear sky
415,Caravelas,-17.7125,-39.2481,77.85,64,100,10.67,BR,overcast clouds
416,Tahe,52.3333,124.7333,38.68,64,100,8.48,CN,overcast clouds
417,Smirnykh,49.75,142.8333,35.13,85,72,1.54,RU,broken clouds
418,Ilhabela,-23.7781,-45.3581,68.74,77,88,0.72,BR,overcast clouds
419,Zabol,32.25,67.25,61.27,49,100,13.02,AF,overcast clouds
420,Emmett,43.8735,-116.4993,55.29,37,100,5.12,US,overcast clouds
421,Baruun-Urt,46.6806,113.2792,55.24,27,3,16.55,MN,clear sky
422,Taltal,-25.4,-70.4833,61.11,82,4,4.7,CL,clear sky
423,Canton,23.1167,113.25,62.55,73,100,8.34,CN,light rain
424,Sao Jose Da Coroa Grande,-8.8978,-35.1478,78.94,81,100,8.08,BR,overcast clouds
425,Naryan-Mar,67.6713,53.087,31.98,97,100,8.3,RU,overcast clouds
426,Puerto Parra,6.6515,-74.0573,73.96,98,100,1.5,CO,overcast clouds
427,Dudinka,69.4058,86.1778,4.62,95,100,8.97,RU,overcast clouds
428,Lyubytino,58.8122,33.3922,31.41,95,100,1.14,RU,overcast clouds
429,Mayo,38.8876,-76.5119,50.04,45,0,8.99,US,clear sky
430,Omboue,-1.5746,9.2618,77.29,92,100,3.38,GA,light rain
431,Moron,-34.6534,-58.6198,65.97,87,100,5.95,AR,overcast clouds
432,Nome,64.5011,-165.4064,31.15,83,100,14.74,US,overcast clouds
433,Constitucion,-35.3333,-72.4167,51.37,93,57,6.71,CL,broken clouds
434,Matara,5.9485,80.5353,82.02,77,100,6.53,LK,overcast clouds
435,Ust-Omchug,61.15,149.6333,17.26,69,100,0.65,RU,overcast clouds
436,Kamenka,51.3223,42.7678,49.17,86,100,6.17,RU,overcast clouds
437,Vega De Alatorre,20.0333,-96.6333,78.6,85,7,10.47,MX,clear sky
438,Talaya,61.3833,152.75,16.11,71,100,0.94,RU,overcast clouds
439,Lake Charles,30.2131,-93.2044,76.03,88,40,4.61,US,scattered clouds
440,Berlevag,70.8578,29.0864,40.8,94,100,13.73,NO,overcast clouds
441,Toba,34.4833,136.85,57.2,95,75,7.0,JP,light intensity shower rain
442,Znamenskoye,57.1281,73.8282,34.0,78,83,0.67,RU,broken clouds
443,Elizabeth City,36.2946,-76.2511,54.01,80,79,12.55,US,broken clouds
444,Dachau,48.26,11.434,34.81,79,7,7.02,DE,clear sky
445,Canalete,8.6761,-76.2042,77.43,87,62,5.5,CO,broken clouds
446,Richards Bay,-28.783,32.0377,63.21,95,100,3.74,ZA,light rain
447,Pimentel,-6.8367,-79.9342,66.36,85,20,12.95,PE,few clouds
448,Shache,38.4167,77.2406,60.42,16,4,4.85,CN,clear sky
449,Melville,40.7934,-73.4151,45.77,48,0,1.99,US,clear sky
450,Sola,-13.8833,167.55,82.45,72,15,7.61,VU,few clouds
451,Kirakira,-10.4544,161.9205,84.6,69,92,8.3,SB,overcast clouds
452,Okhtyrka,50.3104,34.8988,37.24,90,100,4.34,UA,overcast clouds
453,Mpongwe,-13.5091,28.155,60.75,97,0,4.52,ZM,clear sky
454,Gat,31.61,34.7642,86.77,16,28,20.13,IL,scattered clouds
455,Pierre,44.3683,-100.351,35.85,74,3,11.01,US,clear sky
456,Poysdorf,48.6667,16.6333,37.56,71,83,5.19,AT,broken clouds
457,Amherstburg,42.1168,-83.0499,37.98,67,0,10.36,CA,clear sky
458,Hlotse,-28.8718,28.045,47.08,93,99,2.01,LS,overcast clouds
459,Baiyin,36.5583,104.2081,44.73,32,0,2.64,CN,clear sky
460,Artyom,40.4723,50.333,50.14,88,1,13.0,AZ,clear sky
461,Bandarbeyla,9.4942,50.8122,80.15,82,15,7.4,SO,few clouds
462,Atagay,55.1033,99.3875,53.98,66,100,7.78,RU,overcast clouds
463,Vestmanna,62.1564,-7.1664,47.32,87,100,13.8,FO,light rain
464,Takoradi,4.8845,-1.7554,78.96,86,98,6.53,GH,light rain
465,Sept-Iles,50.2001,-66.3821,40.05,59,100,8.99,CA,overcast clouds
466,Astana,51.1801,71.446,49.95,57,100,17.9,KZ,overcast clouds
467,Seabra,-12.4186,-41.7703,65.91,95,99,3.18,BR,overcast clouds
468,Itaituba,-4.2761,-55.9836,73.87,99,100,0.6,BR,overcast clouds
469,Araouane,18.9048,-3.5265,72.39,25,0,10.85,ML,clear sky
470,Blagoyevo,63.3667,47.9167,32.61,98,100,3.22,RU,overcast clouds
471,Jiaojiang,28.6803,121.4428,57.33,73,100,2.71,CN,overcast clouds
472,Merauke,-8.4667,140.3333,83.91,72,100,0.76,ID,moderate rain
473,Nouakchott,18.0858,-15.9785,64.33,86,10,17.29,MR,clear sky
474,Forest,37.3638,-79.2897,55.45,35,0,13.8,US,clear sky
475,Hanyang,32.1371,105.5126,59.34,53,100,4.76,CN,overcast clouds
476,Taperoa,-7.2075,-36.8267,69.82,95,56,6.26,BR,broken clouds
477,Littlehampton,50.8069,-0.5378,52.95,87,26,8.84,GB,scattered clouds
478,Saint-Joseph,-21.3667,55.6167,73.78,87,5,9.42,RE,clear sky
479,Jumla,29.2747,82.1838,60.58,38,83,1.14,NP,broken clouds
480,Miri,4.4148,114.0089,85.98,65,95,5.12,MY,overcast clouds
481,Salinopolis,-0.6136,-47.3561,77.77,87,100,2.55,BR,moderate rain
482,Kassala,15.451,36.4,87.15,25,8,6.33,SD,clear sky
483,Nakhon Phanom,17.3333,104.4167,82.22,58,98,9.42,TH,overcast clouds
484,Ascension,30.2169,-90.9001,77.2,83,0,12.66,US,clear sky
485,Kusa,55.3383,59.4406,38.66,81,100,2.51,RU,overcast clouds
486,Urumqi,43.801,87.6005,65.35,8,0,8.95,CN,clear sky
487,Tshela,-4.9833,12.9333,73.81,100,100,0.43,CD,overcast clouds
488,Bogashevo,56.3683,85.1447,40.98,70,0,7.0,RU,clear sky
489,Espanola,35.9911,-106.0806,66.65,17,0,7.25,US,clear sky
490,Fukuma,33.7667,130.4667,71.29,40,100,1.41,JP,overcast clouds
491,Havelock,34.8791,-76.9013,58.98,65,75,17.27,US,broken clouds
492,Watertown,42.3709,-71.1828,44.35,49,1,7.0,US,clear sky
493,Diffa,13.3154,12.6113,84.96,48,99,9.98,NE,overcast clouds
494,Quatre Cocos,-20.2078,57.7625,75.09,86,40,10.56,MU,light rain
495,Praia Da Vitoria,38.7333,-27.0667,56.75,76,100,15.5,PT,overcast clouds
496,Mokhsogollokh,61.4681,128.9203,34.47,59,100,12.57,RU,overcast clouds
497,Coahuayana,18.7333,-103.6833,72.97,81,100,1.95,MX,overcast clouds
498,Grenville,12.1167,-61.6167,79.72,80,100,17.34,GD,overcast clouds
499,Ormara,25.2088,64.6357,79.93,86,5,3.78,PK,clear sky
500,Port Lincoln,-34.7333,135.8667,61.95,67,100,8.55,AU,overcast clouds
501,Westlock,54.1502,-113.8688,38.1,48,69,1.19,CA,broken clouds
502,Srednekolymsk,67.45,153.6833,22.59,87,99,6.69,RU,overcast clouds
503,Batagay-Alyta,67.8006,130.4114,10.2,86,99,4.45,RU,overcast clouds
504,Goya,-29.14,-59.2626,58.39,81,2,3.85,AR,clear sky
505,Samana,19.2056,-69.3369,74.34,90,95,7.14,DO,overcast clouds
506,Yanam,16.7333,82.2167,84.15,71,35,3.89,IN,scattered clouds
507,Antofagasta,-23.65,-70.4,58.28,84,62,3.51,CL,broken clouds
508,Krasnopillya,50.7746,35.2597,36.84,92,100,4.12,UA,overcast clouds
509,Karagay,58.2667,54.9368,28.87,78,96,5.14,RU,overcast clouds
510,Bartoszyce,54.2535,20.8082,31.5,79,13,5.46,PL,few clouds
511,Lakatoro,-16.0999,167.4164,84.43,70,54,3.18,VU,broken clouds
512,Ulaangom,49.9811,92.0667,50.38,25,99,3.2,MN,overcast clouds
513,Avera,33.194,-82.5271,71.11,81,99,2.19,US,overcast clouds
514,Kungurtug,50.5994,97.5228,44.01,53,2,0.78,RU,clear sky
515,Dali,25.7,100.1833,58.53,69,85,4.12,CN,overcast clouds
516,Malpura,26.2833,75.3833,86.0,30,1,17.45,IN,clear sky
517,Umiray,15.2206,121.4111,80.98,78,47,12.95,PH,scattered clouds
518,Fairbanks,64.8378,-147.7164,41.09,25,2,3.0,US,clear sky
519,Lucapa,-8.4192,20.7447,64.8,97,67,2.93,AO,broken clouds
520,Gander,48.9682,-54.5906,48.16,93,96,15.99,CA,overcast clouds
521,Bosaso,11.2842,49.1816,83.79,56,0,5.73,SO,clear sky
522,Atar,20.5169,-13.0499,85.69,12,100,3.98,MR,overcast clouds
523,Riyadh,24.6877,46.7219,66.34,22,1,5.01,SA,clear sky
524,Carlagan,14.975,122.0456,82.8,68,42,12.73,PH,scattered clouds
525,Nichinan,31.6,131.3667,67.6,51,99,1.79,JP,overcast clouds
526,Kaeo,-35.1,173.7833,68.32,98,100,15.95,NZ,overcast clouds
527,Kara-Tyube,44.6336,45.4369,49.71,79,33,12.3,RU,scattered clouds
528,Ararat,39.8317,44.7049,52.14,41,65,4.47,AM,broken clouds
529,Waitati,-45.75,170.5667,61.81,63,4,8.32,NZ,clear sky
530,Buluang,13.3068,123.3425,86.43,59,21,3.8,PH,few clouds
531,Christchurch,-43.5333,172.6333,64.42,61,7,18.41,NZ,clear sky
532,Xuddur,4.1213,43.8894,75.69,79,99,2.33,SO,moderate rain
533,Miura,35.14,139.6192,66.04,65,100,7.31,JP,light rain
534,Marawi,7.9986,124.2928,79.75,69,97,3.15,PH,overcast clouds
535,Luau,-10.7073,22.2247,63.01,98,100,3.76,AO,overcast clouds
536,Tyup,42.7276,78.3648,54.84,37,2,0.98,KG,clear sky
537,Guerrero Negro,27.9769,-114.0611,60.21,82,87,18.23,MX,overcast clouds
538,Lichinga,-13.3128,35.2406,64.49,100,75,10.36,MZ,mist
539,Remiremont,48.0175,6.5882,39.38,75,0,3.4,FR,clear sky
540,Banda Aceh,5.5577,95.3222,83.61,72,99,6.85,ID,overcast clouds
541,Saint-Lo,49.1162,-1.0903,50.43,96,92,3.94,FR,overcast clouds
542,Carbonia,39.1672,8.5222,47.05,58,7,6.87,IT,clear sky
543,Cullman,34.1748,-86.8436,64.15,100,20,4.61,US,moderate rain
544,Belaya Gora,68.5333,146.4167,19.45,84,99,3.11,RU,overcast clouds
545,Severo-Yeniseyskiy,60.3725,93.0408,22.73,81,100,11.99,RU,overcast clouds
546,Kremenki,54.885,37.1261,31.24,91,56,9.51,RU,broken clouds
547,Farrukhnagar,17.0778,78.2011,82.11,58,90,5.7,IN,overcast clouds
548,Kargasok,59.0556,80.8572,27.63,70,38,9.64,RU,scattered clouds
549,Sirsi,14.6167,74.85,73.31,93,69,3.87,IN,broken clouds
550,Yoichi,43.2039,140.7703,44.8,90,100,3.6,JP,overcast clouds
551,Mattru,7.6244,-11.8332,76.8,87,100,3.13,SL,overcast clouds
552,Puerto Madryn,-42.7692,-65.0385,60.73,76,0,16.44,AR,clear sky
553,Egvekinot,66.3167,-179.1667,26.06,95,100,11.59,RU,snow
554,Narodychi,51.2029,29.0823,29.84,89,52,5.48,UA,broken clouds
555,Mitsamiouli,-11.3847,43.2844,80.92,72,5,5.97,KM,clear sky
556,Maryborough,-25.5333,152.7,79.54,45,33,7.11,AU,scattered clouds
557,Auriflama,-20.6856,-50.5547,61.25,72,0,6.38,BR,clear sky
558,Port Shepstone,-30.7414,30.455,65.41,81,96,4.81,ZA,light rain
559,Puerto Del Rosario,28.5004,-13.8627,67.75,77,0,9.22,ES,clear sky
560,Olafsvik,64.8945,-23.7142,42.06,70,100,10.83,IS,overcast clouds
561,Amapa,1.0,-52.0,72.32,99,100,1.83,BR,overcast clouds
562,Auki,-8.7676,160.7034,86.02,63,86,3.62,SB,overcast clouds
563,Vieste,41.8825,16.175,53.53,59,99,7.02,IT,overcast clouds
564,Flinders,-34.5833,150.8552,80.19,57,100,5.99,AU,overcast clouds
565,Manggar,-2.8833,108.2667,86.23,66,24,1.39,ID,few clouds
566,Soure,-0.7167,-48.5233,77.85,85,100,3.71,BR,moderate rain
567,Shostka,51.863,33.4698,34.9,99,100,5.1,UA,overcast clouds
568,Aswan,24.0934,32.907,81.01,15,19,4.27,EG,few clouds
569,Kochki,54.3358,80.4806,42.48,77,77,7.83,RU,broken clouds
570,Nadym,65.5333,72.5167,17.56,87,99,11.23,RU,overcast clouds
571,Payo,-3.7508,103.6372,84.42,71,98,0.38,ID,overcast clouds
572,Hun,29.1268,15.9477,58.64,64,0,1.45,LY,clear sky
573,Broken Hill,-31.95,141.4333,81.16,24,100,18.03,AU,overcast clouds
574,Uthai Thani,15.3833,99.55,88.09,55,25,2.33,TH,scattered clouds
575,Povenets,62.8487,34.8262,34.07,99,100,3.02,RU,overcast clouds
576,Wilmington,34.2257,-77.9447,61.0,67,100,17.27,US,overcast clouds
577,Whitehorse,60.7161,-135.0538,32.02,54,100,10.0,CA,overcast clouds
578,Xocali,39.913,46.7903,48.85,70,64,3.0,AZ,broken clouds
579,Qui Nhon,13.7667,109.2333,80.1,72,21,8.84,VN,few clouds
580,Olimpia,-20.7372,-48.9147,63.09,68,8,7.38,BR,clear sky
581,Maceio,-9.6658,-35.7353,78.24,88,40,4.61,BR,scattered clouds
582,Japura,-0.3167,102.35,74.82,99,100,3.36,ID,overcast clouds
583,Harper,4.375,-7.7169,77.47,87,94,1.19,LR,overcast clouds
584,Mozarlandia,-14.7447,-50.5706,72.55,70,93,5.75,BR,overcast clouds
585,Bundoran,54.4778,-8.2809,45.36,82,75,13.04,IE,broken clouds
586,Ostrovnoy,68.0531,39.5131,33.01,93,100,7.61,RU,overcast clouds
587,Trebisacce,39.8708,16.5312,47.35,67,100,12.03,IT,overcast clouds
588,Awbari,26.5921,12.7805,60.53,38,0,7.54,LY,clear sky
589,Wencheng,33.0559,113.7978,67.78,38,43,13.76,CN,scattered clouds
590,Vilyuysk,63.7553,121.6247,31.46,98,100,9.75,RU,snow
591,Rovaniemi,66.5,25.7167,36.81,80,0,4.61,FI,clear sky
592,Sao Miguel Do Araguaia,-13.275,-50.1628,73.65,87,100,2.01,BR,overcast clouds
593,San-Pedro,4.7485,-6.6363,76.96,86,100,3.67,CI,overcast clouds
594,Borogontsy,62.6683,131.1683,34.41,74,90,11.16,RU,overcast clouds
595,Bairiki,1.3292,172.9752,80.85,70,20,13.18,KI,few clouds
596,Acapulco,16.8634,-99.8901,78.57,66,34,6.51,MX,scattered clouds
597,Guarapari,-20.6667,-40.4975,73.89,80,47,10.4,BR,scattered clouds
598,Algeciras,36.1333,-5.4505,61.66,75,77,2.71,ES,broken clouds
599,Clonakilty,51.6231,-8.8706,42.1,81,99,7.25,IE,overcast clouds
600,Saguday,16.5428,121.5638,82.09,72,43,3.29,PH,scattered clouds
601,Holme,56.1138,10.1725,38.17,77,4,2.64,DK,clear sky
602,Hami,42.8,93.45,61.18,13,0,5.86,CN,clear sky
603,Kaniv,49.7518,31.46,33.19,86,96,10.58,UA,overcast clouds
604,Methven,-43.6333,171.65,59.02,66,0,1.99,NZ,clear sky
605,Krasnogorsk,55.8225,37.3181,34.14,59,0,8.95,RU,clear sky
606,Iqaluit,63.7506,-68.5145,-16.91,94,87,2.91,CA,overcast clouds
607,Kyabe,9.4515,18.9449,82.18,61,100,4.54,TD,overcast clouds
608,Tevriz,57.509,72.4042,33.24,77,99,5.61,RU,overcast clouds
609,Ahipara,-35.1667,173.1667,70.66,87,100,12.53,NZ,overcast clouds
610,Tuy Hoa,13.0833,109.3,79.95,78,40,9.1,VN,scattered clouds
611,Beringovskiy,63.05,179.3167,31.28,95,100,7.87,RU,light snow
612,Umri,26.5106,78.9367,91.04,9,5,7.05,IN,clear sky
613,Najran,17.4924,44.1277,70.61,31,3,2.89,SA,clear sky
614,Nalut,30.3333,10.85,58.53,39,0,7.18,LY,clear sky
615,Diamantino,-14.4086,-56.4461,72.19,86,99,2.8,BR,overcast clouds
616,Altamira,-3.2033,-52.2064,72.27,99,100,1.79,BR,light rain
617,San Patricio,28.017,-97.5169,78.89,85,51,7.54,US,broken clouds
618,Sosua,19.7667,-70.5167,72.23,82,99,8.48,DO,light rain
619,At-Bashi,41.1702,75.8106,49.73,41,3,4.21,KG,clear sky
620,Waingapu,-9.6567,120.2641,84.18,76,53,6.87,ID,broken clouds
621,Roald,62.5833,6.1333,46.76,93,100,0.0,NO,overcast clouds
622,Mongoumba,3.6415,18.5936,71.47,97,100,1.45,CF,overcast clouds
623,Pascagoula,30.3658,-88.5561,78.85,90,20,5.75,US,few clouds
624,Papayal,-4.0761,-80.7361,72.43,73,74,2.57,PE,broken clouds
625,Lugovoy,42.9472,72.7644,65.84,37,67,5.55,KZ,broken clouds
626,Mizan Teferi,6.9833,35.5833,62.29,95,100,3.27,ET,overcast clouds
627,Pangai,-19.8,-174.35,82.44,74,65,11.52,TO,broken clouds
628,Ondjiva,-17.0667,15.7333,69.53,75,62,4.99,AO,broken clouds
629,Biryusinsk,55.9634,97.8235,50.16,84,99,8.19,RU,overcast clouds
630,Imbituba,-28.24,-48.6703,68.86,73,38,0.58,BR,scattered clouds
631,Binzhou,37.3667,118.0167,66.92,29,100,6.55,CN,overcast clouds
632,Along,28.1667,94.7667,67.86,83,94,0.67,IN,overcast clouds
633,Edd,13.9297,41.6925,82.08,66,0,5.79,ER,clear sky
634,Balgazyn,51.0,95.2,54.75,32,48,0.94,RU,scattered clouds
635,Redmond,47.674,-122.1215,58.05,44,100,5.01,US,overcast clouds
636,Kozhanka,49.9793,29.7381,29.79,92,53,7.67,UA,broken clouds
637,Liverpool,53.4106,-2.9779,51.89,83,20,7.0,GB,few clouds
638,Pangnirtung,66.1451,-65.7125,-7.53,100,100,4.32,CA,overcast clouds
639,Gunnedah,-30.9833,150.25,74.05,42,100,3.2,AU,overcast clouds
640,Banos,-1.4,-78.4167,59.11,94,93,1.28,EC,overcast clouds
641,Taksimo,56.3444,114.8794,41.32,88,78,0.45,RU,broken clouds
642,Sao Joao Da Barra,-21.6403,-41.0511,68.94,78,0,10.58,BR,clear sky
643,Hay River,60.8156,-115.7999,13.39,80,62,1.34,CA,broken clouds
644,Geraldton,-28.7667,114.6,70.21,46,0,17.27,AU,clear sky
645,Camopi,3.1655,-52.3158,72.97,100,100,1.61,GF,overcast clouds
646,Burriana,39.889,-0.085,59.67,74,86,2.82,ES,overcast clouds
647,Sisimiut,66.9395,-53.6735,18.39,82,100,4.65,GL,overcast clouds
648,Kaura Namoda,12.5898,6.5779,86.16,40,100,11.43,NG,overcast clouds
649,Miraflores,19.2167,-98.8083,79.03,32,100,4.79,MX,overcast clouds
650,Susanville,40.4163,-120.653,56.91,33,6,8.01,US,clear sky
651,Carutapera,-1.195,-46.02,75.83,92,100,1.86,BR,overcast clouds
652,Amberley,39.2048,-84.428,46.2,55,0,6.91,US,clear sky
653,Key West,24.5557,-81.7826,78.01,76,47,12.91,US,scattered clouds
654,Katwa,23.6399,88.128,85.77,65,7,11.25,IN,clear sky
655,Rosaryville,38.7568,-76.8097,49.44,50,0,6.91,US,clear sky
656,Laguna De Perlas,12.3429,-83.6712,79.39,79,25,11.03,NI,scattered clouds
657,Huarmey,-10.0681,-78.1522,67.26,84,7,8.43,PE,clear sky
658,Launceston,-41.45,147.1667,63.16,82,100,6.91,AU,overcast clouds
659,Nogales,31.3086,-110.9422,78.37,3,0,4.61,MX,clear sky
660,Lyubim,58.3625,40.6843,26.06,96,49,1.16,RU,scattered clouds
661,Nizwa,22.9333,57.5333,77.5,35,0,0.58,OM,clear sky
662,Dubbo,-32.25,148.6167,77.13,47,100,14.97,AU,overcast clouds
663,Namatanai,-3.6667,152.4333,86.2,62,94,11.48,PG,overcast clouds
664,Nelson Bay,-32.7167,152.15,79.09,63,12,5.53,AU,few clouds
665,Jawa,31.8525,35.9393,67.78,18,0,8.05,JO,haze
666,Nouadhibou,20.931,-17.0347,64.65,91,100,9.48,MR,overcast clouds
667,Neuquen,-38.9516,-68.0591,65.95,43,100,9.82,AR,overcast clouds
668,Dori,14.0354,-0.0345,82.58,12,100,7.61,BF,overcast clouds
669,Kampong Cham,11.9934,105.4635,86.99,61,95,3.38,KH,overcast clouds
670,Charters Towers,-20.1,146.2667,83.21,39,0,10.36,AU,clear sky
671,Leshukonskoye,64.8989,45.7622,32.43,98,100,5.61,RU,light snow
672,Chimichagua,9.2578,-73.8123,75.7,91,99,2.62,CO,overcast clouds
673,Mnogovershinnyy,53.9353,139.9242,28.78,85,86,5.23,RU,overcast clouds
674,Beaverlodge,55.2166,-119.4361,30.36,51,100,11.1,CA,overcast clouds
675,Diego De Almagro,-26.3667,-70.05,59.38,47,0,1.43,CL,clear sky
676,Muskegon,43.3,-86.1334,37.74,61,40,5.75,US,scattered clouds
677,Zonguldak,41.25,31.8333,45.36,96,100,2.8,TR,light rain
678,Coihueco,-36.6167,-71.8333,47.14,93,98,3.44,CL,overcast clouds
679,Otavi,-19.65,17.3333,66.79,71,91,3.83,NA,overcast clouds
680,Dahra,36.2546,0.8519,56.26,62,92,2.77,DZ,overcast clouds
681,Semey,50.4111,80.2275,48.42,49,0,6.71,KZ,clear sky
682,North Platte,41.1239,-100.7654,50.11,36,38,17.0,US,scattered clouds
683,Peniche,39.3558,-9.3811,59.29,89,52,22.48,PT,broken clouds
684,Tecoanapa,16.5167,-98.75,79.63,66,11,6.98,MX,few clouds
685,Anito,12.4497,125.2886,83.19,67,97,8.23,PH,overcast clouds
686,Pevek,69.7008,170.3133,12.06,83,28,2.59,RU,scattered clouds
687,Kampot,10.6167,104.1833,86.05,67,100,7.14,KH,overcast clouds
688,Chingirlau,51.095,54.0814,50.5,53,69,6.71,KZ,broken clouds
689,Hambantota,6.1241,81.1185,75.54,100,20,1.14,LK,few clouds
690,Altay,47.8667,88.1167,54.03,33,56,4.79,CN,broken clouds
691,Hays,30.0502,-98.0336,78.94,77,20,0.67,US,few clouds
692,Brewster,41.3973,-73.6171,42.19,57,0,4.74,US,clear sky
693,Bay Roberts,47.5999,-53.2648,52.66,90,100,8.99,CA,overcast clouds
694,Labuhan,-6.8844,112.2051,85.14,73,63,3.76,ID,broken clouds
